file_name_react,smiles_react,data,IP_Boltz_react,IP_Emin_react,EA_Boltz_react,EA_Emin_react,HOMO_Boltz_react,HOMO_Emin_react,LUMO_Boltz_react,LUMO_Emin_react,dipole_Boltz_react,dipole_Emin_react,electro_Boltz_react,electro_Emin_react,nucleo_Boltz_react,nucleo_Emin_react,electrofug_Boltz_react,electrofug_Emin_react,nucleofug_Boltz_react,nucleofug_Emin_react,SASA_area_Boltz_react,SASA_area_Emin_react,SASA_vol_Boltz_react,SASA_vol_Emin_react,Dispersion_area_Boltz_react,Dispersion_area_Emin_react,Dispersion_vol_Boltz_react,Dispersion_vol_Emin_react,Dispersion_P_int_Boltz_react,Dispersion_P_int_Emin_react,VBur_Boltz_react,VBur_Emin_react,Free_VBur_Boltz_react,Free_VBur_Emin_react,Sasa_distal_VBur_Boltz_react,Sasa_distal_VBur_Emin_react,Sasa_mol_VBur_Boltz_react,Sasa_mol_VBur_Emin_react,Buried_distal_VBur_Boltz_react,Buried_distal_VBur_Emin_react,Buried_mol_VBur_Boltz_react,Buried_mol_VBur_Emin_react,Pyr_alpha_Boltz_react,Pyr_alpha_Emin_react,Pyr_P_Boltz_react,Pyr_P_Emin_react,Pyr_P_angle_Boltz_react,Pyr_P_angle_Emin_react,Sterimol_L_Boltz_react,Sterimol_L_Emin_react,Sterimol_B_1_Boltz_react,Sterimol_B_1_Emin_react,Sterimol_B_5_Boltz_react,Sterimol_B_5_Emin_react,Sterimol_bur_L_Boltz_react,Sterimol_bur_L_Emin_react,Sterimol_bur_B_1_Boltz_react,Sterimol_bur_B_1_Emin_react,Sterimol_bur_B_5_Boltz_react,Sterimol_bur_B_5_Emin_react,smiles_ligand,IP_Boltz_ligand,IP_Emin_ligand,EA_Boltz_ligand,EA_Emin_ligand,HOMO_Boltz_ligand,HOMO_Emin_ligand,LUMO_Boltz_ligand,LUMO_Emin_ligand,dipole_Boltz_ligand,dipole_Emin_ligand,electro_Boltz_ligand,electro_Emin_ligand,nucleo_Boltz_ligand,nucleo_Emin_ligand,electrofug_Boltz_ligand,electrofug_Emin_ligand,nucleofug_Boltz_ligand,nucleofug_Emin_ligand,SASA_area_Boltz_ligand,SASA_area_Emin_ligand,SASA_vol_Boltz_ligand,SASA_vol_Emin_ligand,Dispersion_area_Boltz_ligand,Dispersion_area_Emin_ligand,Dispersion_vol_Boltz_ligand,Dispersion_vol_Emin_ligand,Dispersion_P_int_Boltz_ligand,Dispersion_P_int_Emin_ligand,VBur_Boltz_ligand,VBur_Emin_ligand,Free_VBur_Boltz_ligand,Free_VBur_Emin_ligand,Sasa_distal_VBur_Boltz_ligand,Sasa_distal_VBur_Emin_ligand,Sasa_mol_VBur_Boltz_ligand,Sasa_mol_VBur_Emin_ligand,Buried_distal_VBur_Boltz_ligand,Buried_distal_VBur_Emin_ligand,Buried_mol_VBur_Boltz_ligand,Buried_mol_VBur_Emin_ligand,Pyr_alpha_Boltz_ligand,Pyr_alpha_Emin_ligand,Pyr_P_Boltz_ligand,Pyr_P_Emin_ligand,Pyr_P_angle_Boltz_ligand,Pyr_P_angle_Emin_ligand,Cone_angle_Boltz_ligand,Cone_angle_Emin_ligand,Solid_angle_Boltz_ligand,Solid_angle_Emin_ligand,Solid_angle_G_Boltz_ligand,Solid_angle_G_Emin_ligand,Cone_angle_NAtoms_Boltz_ligand,Cone_angle_NAtoms_Emin_ligand,Sterimol_L_Boltz_ligand,Sterimol_L_Emin_ligand,Sterimol_B_1_Boltz_ligand,Sterimol_B_1_Emin_ligand,Sterimol_B_5_Boltz_ligand,Sterimol_B_5_Emin_ligand,Sterimol_bur_L_Boltz_ligand,Sterimol_bur_L_Emin_ligand,Sterimol_bur_B_1_Boltz_ligand,Sterimol_bur_B_1_Emin_ligand,Sterimol_bur_B_5_Boltz_ligand,Sterimol_bur_B_5_Emin_ligand,ratio
KLPBYNLZAIQBTO-UHFFFAOYSA-N_conf_0.gjf,C[Si](C(C)(C)C)(C)CC#Cc5ccccc5,1,7.052393145,7.052463968,3.710149358,3.71010149,-0.360595954,-0.360597302,-0.229147797,-0.229148146,0.563925648,0.56394563,0.53438619,0.53438259,-7.052393145,-7.052463968,7.586779334,7.586846558,1.670236832,1.6702811,488.5305823,488.6031047,779.9627533,779.9808519,358.4056431,358.3550302,351.0648445,351.0559303,18.72351774,18.73896856,98.07840398,98.08912212,81.51597605,81.50525791,187.9721711,188.0674323,286.0505751,286.1565544,187.812069,187.7817197,285.8904729,285.8708418,59.48903165,39.36715362,0.006696902,0.006528162,0.880007886,0.878633375,7.978919818,7.978947155,1.749213136,1.747452069,5.208440887,5.207579046,7.498798992,7.498819109,1.749213136,1.747452069,5.208440887,5.207579046,CC(O1)(C)C(C)(C)OB1[Cu][P](C2CCCCC2)(C3CCCCC3)C4CCCCC4,6.239026915,6.236524887,2.613363402,2.549242946,-0.295710189,-0.296062864,-0.174829447,-0.171560547,2.504308433,2.466512898,0.237153386,0.227371055,-6.239026915,-6.236524887,6.4761803,6.463895942,2.469789984,2.52412811,696.7960824,687.7307912,1241.017199,1234.090887,559.7072818,557.1238961,620.4995323,620.4704253,20.40458216,20.48078257,107.3461106,107.0033675,72.24826943,72.59101254,376.3828079,376.7987559,483.7289185,483.8021234,376.240429,376.5411026,483.5865396,483.54447,36.72824227,31.05625285,0.22389887,0.264546003,6.189257336,7.096222399,280.4851813,274.4261234,8.208756369,8.140240076,65.32320764,64.77797231,3,3,9.683467935,9.583006443,4.282650093,4.184005418,6.664996739,6.635797136,7.447795111,7.503944196,4.282650093,4.184005418,6.664996739,6.635797136,-2.594554685
UMIPWJGWASORKV-UHFFFAOYSA-N_conf_0.gjf,C#CCCCCCC,0,8.555494108,8.567734464,-0.289083085,-0.3023403,-0.397028938,-0.396980945,-0.143784359,-0.143869455,0.266289714,0.245331726,0.106822914,0.106556145,-8.555494108,-8.567734464,8.662317023,8.674290609,5.241906,5.254896445,332.8689175,331.7517481,471.0319707,470.2115477,218.0295735,218.1806923,194.5402257,194.8883679,15.37488865,15.44793411,45.52489213,46.74357082,134.0694879,132.8508092,93.06145788,91.82001176,138.58635,138.5635826,93.07499771,91.75546851,138.5998898,138.4990393,37.22214383,30.13133212,0.0000151,0.0000236,0.295895738,0.406966412,3.745245042,3.745287372,1.7,1.7,6.980474358,7.531170073,3.745245042,3.745287372,1.7,1.7,6.336874273,7.132682464,CC1(C)OB(/[Cu]=C2N(C3=C(C)C=C(C)C=C3C)C=CN/2C4=C(C)C=C(C)C=C4C)OC1(C)C,5.982462764,5.986137343,4.423053711,4.423386727,-0.277278519,-0.277261653,-0.2315491,-0.231558517,2.676235642,2.679185612,0.603166487,0.603721418,-5.982462764,-5.986137343,6.585629251,6.589858761,1.026112776,1.026334691,722.844731,722.1033057,1291.076561,1289.953134,599.8105031,596.7527206,620.9256948,618.6124521,21.58094706,21.50741659,112.0663794,112.0184803,67.5280006,67.57589973,404.4257757,404.3821984,516.4921551,516.4006787,404.6048637,404.7226033,516.6712431,516.7410836,28.06784277,28.08975987,0.086901675,0.086269677,6.370421311,6.36953559,288.3992979,288.4637423,8.875462223,8.870261607,70.62868425,70.58729906,3,3,9.34329428,9.344435293,4.26518527,4.266345251,8.264892929,8.264916687,8.273273039,8.273785433,4.26518527,4.266345251,6.790333673,6.790182677,-1.237907151
XTYBMJQHLYVUBK-UHFFFAOYSA-N_conf_0.gjf,COCC#Cc1ccccc1,1,8.138858508,8.145785398,3.793433711,3.795587049,-0.385162935,-0.385294838,-0.242051682,-0.242139884,0.593810015,0.592885278,0.682923954,0.684308726,-8.138858508,-8.145785398,8.821782463,8.830094124,1.735490244,1.734721676,358.137065,357.8718908,512.9970374,512.870726,228.91831,229.96271,203.6559819,203.7029322,16.83113302,16.89106661,87.74298363,87.99300449,91.8513964,91.60137554,87.97984128,87.63114438,175.7228249,175.6241489,88.06387545,87.82996024,175.8068591,175.8229647,78.02018795,77.92310159,0.03399417,0.034817354,1.723638616,1.754527348,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,CC1(C)OB([Cu][P](C2CCCC2)(C2CCCC2)C2CCCC2)OC1(C)C,6.299587737,6.29793893,2.74124864,2.750372401,-0.296372681,-0.296399866,-0.181649762,-0.182419669,2.537034179,2.545532861,0.261744554,0.262990417,-6.299587737,-6.29793893,6.561332292,6.560929347,2.366495915,2.358618017,650.9599356,651.160933,1136.182347,1136.674596,513.710075,514.2203016,556.1531044,556.4813171,20.04461981,20.0201408,107.7037765,107.7239958,71.89060352,71.87038424,328.7629647,328.7070873,436.4667412,436.4310831,328.8729033,328.7966972,436.5766798,436.520693,43.44977882,34.70545197,0.238530412,0.203872006,5.083281785,5.708793644,284.279571,285.4157357,8.235648479,8.237242937,65.53720825,65.54989655,2.950725951,3,9.981499794,9.992727833,3.800149934,3.855531046,5.953684794,5.961431653,7.525771871,7.411381821,3.797112526,3.855531046,5.953684794,5.961431653,-1.352134021
TZCNMQHDEPWQEW-UHFFFAOYSA-N_conf_0.gjf,CC(C)(C)OCC#Cc1ccccc1,1,7.827332524,7.874072261,3.721037483,3.735961047,-0.380078715,-0.381142856,-0.238474785,-0.238999044,0.58443487,0.563530662,0.627308412,0.636570295,-7.827332524,-7.874072261,8.454640935,8.510642555,1.752270928,1.746609248,424.3099452,419.8024415,642.0638525,638.6457163,290.9235112,289.6648114,273.6308627,273.2152178,17.43974375,17.5278271,95.62906422,97.37267743,83.96531581,82.2217026,131.9754411,130.0281983,227.6045053,227.4008758,132.1818972,130.2793847,227.8109615,227.6520621,82.34223912,80.1452746,0.006238837,0.008028693,0.630613612,0.811533672,7.975417204,7.975640716,2.0492,1.97551022,5.365990105,5.499660343,7.4954738,7.495701085,2.0492,1.97551022,5.365990105,5.499660343,CC1(OB(OC1(C)C)[Cu][P](OC(C)(C)C)(OC(C)(C)C)C2=CC=CC=C2)C,6.377847352,6.377952974,4.043485576,4.043248982,-0.304252878,-0.304261042,-0.244615094,-0.24461028,2.001114511,1.999753543,0.541136195,0.541083383,-6.377847352,-6.377952974,6.918983548,6.919036357,1.343650619,1.343834401,688.5899483,688.6024844,1177.332514,1177.341049,540.4028519,540.4111784,557.0024941,556.9969848,20.34899587,20.34903717,114.7614109,114.7838522,64.8329691,64.81052782,337.1761159,337.1544233,451.9375268,451.9382755,337.1991307,337.177212,451.9605416,451.9610643,46.67917629,46.69904234,0.079495155,0.079537505,2.806975091,2.804973372,295.8277712,295.8387329,8.730329733,8.732257537,69.47375659,69.48909756,3,3,9.953841739,9.953518343,3.901399685,3.900585482,5.994658481,5.994340946,7.167682531,7.167413536,3.901399685,3.900585482,5.994658481,5.994340946,-0.696045356
UYQAIEQVTBJVDD-UHFFFAOYSA-N_conf_0.gjf,CC#Cc1ccc(F)cc1,0,8.310513465,8.310513465,3.867096634,3.867096634,-0.385428842,-0.385428842,-0.245573442,-0.245573442,1.3035112,1.3035112,0.723303029,0.723303029,-8.310513465,-8.310513465,9.033816494,9.033816494,1.702206395,1.702206395,325.2918022,325.2918022,453.8374745,453.8374745,196.5397196,196.5397196,172.2513876,172.2513876,16.60592984,16.60592984,72.83680014,72.83680014,106.7575799,106.7575799,81.50689026,81.50689026,154.3436904,154.3436904,81.72741883,81.72741883,154.564219,154.564219,31.70903856,31.70903856,0.0000616,0.0000616,0.279408945,0.279408945,4.746909868,4.746909868,1.700279025,1.700279025,3.238220661,3.238220661,4.746909868,4.746909868,1.700279025,1.700279025,3.238220661,3.238220661,CC1(C)OB([Cu][P](C2=CC=C(C)C=C2)(C3=CC=C(C)C=C3)C4=CC=C(C)C=C4)OC1(C)C,6.17771244,6.177714733,5.045072557,5.045071688,-0.295659277,-0.295659243,-0.25229574,-0.252295734,2.951952397,2.95195357,0.850180561,0.850180483,-6.17771244,-6.177714733,7.027893001,7.027895216,0.651108004,0.651108795,792.8937054,792.8936365,1329.155822,1329.15572,598.4382298,598.438175,610.3343777,610.3343149,20.96499006,20.96499127,96.56215455,96.56210132,83.03222548,83.03227871,415.5621509,415.5621601,512.1243054,512.1242614,415.6418731,415.6418812,512.2040276,512.2039825,34.37232104,34.37229967,0.038579088,0.038579442,3.760649715,3.760675521,290.1202849,290.1201174,7.195225509,7.195212205,57.25778532,57.25767945,3,3,10.07982322,10.0798247,4.691318178,4.691314927,7.515018982,7.515019502,7.282131398,7.282134298,4.56834875,4.568348922,7.472573437,7.472573777,-2.720725073
XTYBMJQHLYVUBK-UHFFFAOYSA-N_conf_0.gjf,COCC#Cc1ccccc1,1,8.138858508,8.145785398,3.793433711,3.795587049,-0.385162935,-0.385294838,-0.242051682,-0.242139884,0.593810015,0.592885278,0.682923954,0.684308726,-8.138858508,-8.145785398,8.821782463,8.830094124,1.735490244,1.734721676,358.137065,357.8718908,512.9970374,512.870726,228.91831,229.96271,203.6559819,203.7029322,16.83113302,16.89106661,87.74298363,87.99300449,91.8513964,91.60137554,87.97984128,87.63114438,175.7228249,175.6241489,88.06387545,87.82996024,175.8068591,175.8229647,78.02018795,77.92310159,0.03399417,0.034817354,1.723638616,1.754527348,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,CC1(OB(OC1(C)C)[Cu][P](OC)(OC)C2=CC=CC=C2)C,6.532250027,6.532322653,4.361885352,4.361915724,-0.309054752,-0.309125746,-0.256506807,-0.256410183,2.608778485,2.596299903,0.651689767,0.651707987,-6.532250027,-6.532322653,7.183939794,7.184030639,1.135804415,1.135792263,584.6017038,584.9414186,943.5731857,944.0524074,424.4723314,424.703736,420.8095899,420.4182085,19.50601723,19.52688756,90.83258388,90.7144484,88.76179615,88.87993163,256.9990172,257.2164876,347.8316011,347.930936,257.1059652,257.1851849,347.9385491,347.8996333,30.16625041,30.14110525,0.005178016,0.004587752,5.592063241,5.620659951,281.4836593,281.3688964,6.711731681,6.695197458,53.41026369,53.27868852,2.923528433,3,10.11049477,10.1074991,3.013157892,3.029926731,5.448507359,5.401669951,7.391472351,7.393064647,3.008474757,3.029926731,5.448507359,5.401669951,-0.886225116
XTYBMJQHLYVUBK-UHFFFAOYSA-N_conf_0.gjf,COCC#Cc1ccccc1,1,8.138858508,8.145785398,3.793433711,3.795587049,-0.385162935,-0.385294838,-0.242051682,-0.242139884,0.593810015,0.592885278,0.682923954,0.684308726,-8.138858508,-8.145785398,8.821782463,8.830094124,1.735490244,1.734721676,358.137065,357.8718908,512.9970374,512.870726,228.91831,229.96271,203.6559819,203.7029322,16.83113302,16.89106661,87.74298363,87.99300449,91.8513964,91.60137554,87.97984128,87.63114438,175.7228249,175.6241489,88.06387545,87.82996024,175.8068591,175.8229647,78.02018795,77.92310159,0.03399417,0.034817354,1.723638616,1.754527348,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,CC1(OB(OC1(C)C)/[Cu]=C2N(CCN/2C3=C(C=CC=C3C(C)C)C(C)C)C4=C(C=CC=C4C(C)C)C(C)C)C,5.948333774,5.933752892,4.414441396,4.414275782,-0.2813995,-0.281469287,-0.230597487,-0.23067226,2.963972743,2.962683633,0.596303662,0.594462894,-5.948333774,-5.933752892,6.544637437,6.528215786,1.027862267,1.026187111,805.6913455,803.9132423,1521.554907,1520.743784,707.7813673,707.9756221,768.8322359,769.1619897,22.24035895,22.26860083,127.4593233,127.4591707,52.13505672,52.13520931,497.4931658,497.4065587,624.9524891,624.8657294,497.5947133,497.5218602,625.0540366,624.9810309,36.36031066,30.20093372,0.116334128,0.063366294,4.523222897,4.799851147,318.8992147,317.5908959,10.13659263,10.14029906,80.66444114,80.69393602,3,3,9.75059798,9.674301138,5.288689956,5.296118745,7.203273004,7.208784323,7.972491379,7.939038967,5.288689956,5.296118745,6.759497118,6.761728562,0.31245645
OMOONKMIJPCLAV-UHFFFAOYSA-N_conf_0.gjf,O=S(CC#Cc3ccccc3)(C4=CC=CC=C4)=O,1,7.879681691,7.879678971,4.980806603,4.980810189,-0.386858048,-0.386858395,-0.263964507,-0.263964691,2.083442626,2.083452116,1.036685903,1.036686971,-7.879681691,-7.879678971,8.916367594,8.916365942,0.901879301,0.901876783,482.2313827,482.5113912,740.712285,740.9014849,326.3683776,325.6687906,305.0511846,305.8072668,19.46612965,19.46165819,95.47192018,95.46703915,84.12245985,84.12734088,180.8778849,181.0602583,276.3498051,276.5272975,181.0746017,181.0609893,276.5465219,276.5280284,89.99297715,89.98810011,0.0000027,0.00000457,0.000333875,0.000565184,7.973458473,7.973462057,2.238414428,2.238586561,4.285931243,4.285883566,7.493370181,7.493373771,2.2171209,2.217613135,4.285931243,4.285883566,CC(O1)(C)C(C)(C)OB1[Cu][P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4,6.334507502,6.334513412,5.206147183,5.206145431,-0.30192517,-0.301925104,-0.261239895,-0.261239894,2.635007159,2.635009216,0.937723868,0.937723814,-6.334507502,-6.334513412,7.27223137,7.272237226,0.577576685,0.577578383,706.3838677,706.3837479,1180.517385,1180.517188,523.3356623,523.335524,537.0898406,537.0897664,21.1518248,21.15182624,96.69192303,96.6917935,82.902457,82.90258653,362.6211428,362.6211794,459.3130658,459.3129729,362.7136394,362.7136666,459.4055624,459.4054601,34.20651041,34.20609056,0.043807667,0.04380843,3.997191461,3.997268606,289.4518299,289.4514031,7.195244877,7.195212205,57.25793945,57.25767945,3,3,10.16185358,10.1618596,4.199578549,4.199580549,6.4735266,6.473528065,7.292456272,7.292463929,4.199578549,4.199580549,6.4735266,6.473528065,0.542526691
SNSVOLIYYGNUMD-UHFFFAOYSA-N_conf_0.gjf,CC#CCNS(=O)(=O)c1ccc(C)cc1,0,8.308548075,8.309840923,4.111215191,4.108372577,-0.396541836,-0.396551445,-0.253542603,-0.253461918,3.020878786,3.025134394,0.792876474,0.792188697,-8.308548075,-8.309840923,9.101424549,9.10202962,1.527661283,1.52981612,394.3387205,393.7489059,624.1710253,623.5728097,283.1083718,283.8032788,273.2808805,273.431732,19.54765026,19.63467128,96.98539886,97.2325262,82.60898117,82.36185383,139.0088908,138.6865747,235.9942896,235.9191009,139.2527789,138.9726369,236.2381778,236.2051631,86.7082818,88.23669392,0.004569089,0.002417654,0.300565447,0.157883494,5.976457646,6.003883529,1.740467488,1.741152367,6.156159347,6.124470544,5.976457646,6.003883529,1.740334702,1.741152367,5.688325724,5.67387313,CC(O1)(C)C(C)(C)OB1[Cu][P](C2CCCCC2)(C3CCCCC3)C4CCCCC4,6.239026915,6.236524887,2.613363402,2.549242946,-0.295710189,-0.296062864,-0.174829447,-0.171560547,2.504308433,2.466512898,0.237153386,0.227371055,-6.239026915,-6.236524887,6.4761803,6.463895942,2.469789984,2.52412811,696.7960824,687.7307912,1241.017199,1234.090887,559.7072818,557.1238961,620.4995323,620.4704253,20.40458216,20.48078257,107.3461106,107.0033675,72.24826943,72.59101254,376.3828079,376.7987559,483.7289185,483.8021234,376.240429,376.5411026,483.5865396,483.54447,36.72824227,31.05625285,0.22389887,0.264546003,6.189257336,7.096222399,280.4851813,274.4261234,8.208756369,8.140240076,65.32320764,64.77797231,3,3,9.683467935,9.583006443,4.282650093,4.184005418,6.664996739,6.635797136,7.447795111,7.503944196,4.282650093,4.184005418,6.664996739,6.635797136,-2.304308355
YFPQIXUNBPQKQR-UHFFFAOYSA-N_conf_0.gjf,C#Cc1ccccc1F,0,8.965693917,8.965693917,4.039856096,4.039856096,-0.398802316,-0.398802316,-0.256805826,-0.256805826,0.838997564,0.838997564,0.851659862,0.851659862,-8.965693917,-8.965693917,9.817353779,9.817353779,1.657803766,1.657803766,287.452206,287.452206,398.4760777,398.4760777,169.1366162,169.1366162,148.0297328,148.0297328,16.66846956,16.66846956,47.08139802,47.08139802,132.512982,132.512982,78.98678979,78.98678979,126.0681878,126.0681878,79.25556504,79.25556504,126.3369631,126.3369631,30.00000415,30.00000415,8.85E-10,8.85E-10,0.388336877,0.388336877,3.7490335,3.7490335,1.700054877,1.700054877,3.848033688,3.848033688,3.7490335,3.7490335,1.700054877,1.700054877,3.848033688,3.848033688,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,1.629156879
ARDFJWBFPXYFMH-UHFFFAOYSA-N_conf_0.gjf,CN(C)CC#Cc2ccccc2,1,7.384416842,7.384396787,3.65742206,3.657404797,-0.349689819,-0.349688818,-0.236352722,-0.236352175,0.469884497,0.469875536,0.559728844,0.559722284,-7.384416842,-7.384396787,7.944145686,7.944119071,1.748306785,1.748317487,388.2228047,388.3028073,566.8727851,566.9439108,254.6469446,254.1474343,232.8851866,232.1326258,17.03060802,17.01332525,89.68736997,89.67481917,89.90701006,89.91956086,105.1405097,105.2955921,194.8278797,194.9704112,105.5267643,105.4931072,195.2141343,195.1679263,89.91291254,89.89884332,0.0000738,0.0000856,0.006088108,0.007065788,6.711574379,6.711532329,2.04705769,2.04724871,4.422382183,4.422361023,6.711574379,6.711532329,2.04705769,2.04724871,4.422382183,4.422361023,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,-1.440918428
NGKSKVYWPINGLI-UHFFFAOYSA-N_conf_0.gjf,C#CCc1ccccc1,0,8.63543395,8.635433898,3.099130628,3.099131251,-0.394844206,-0.394844126,-0.221257703,-0.22125766,0.215226264,0.21522328,0.571312556,0.571312687,-8.63543395,-8.635433898,9.206746506,9.206746586,2.318181927,2.318181436,307.2030962,307.3630978,431.5171017,431.6840087,191.044646,191.3440249,169.722786,170.0830197,16.87995378,16.89518187,46.09301812,46.06791641,133.5013619,133.5264636,89.36484836,89.38245654,135.4578665,135.4503729,89.40429883,89.39008934,135.497317,135.4580058,89.99774171,89.99753187,0.0000000135,0.0000000152,0.000419163,0.000465216,3.744868518,3.744868549,1.7,1.7,6.27564377,6.27564423,3.744868518,3.744868549,1.7,1.7,6.27564377,6.27564423,CC1(C)OB(/[Cu]=C2N(C3=C(C)C=C(C)C=C3C)C=CN/2C4=C(C)C=C(C)C=C4C)OC1(C)C,5.982462764,5.986137343,4.423053711,4.423386727,-0.277278519,-0.277261653,-0.2315491,-0.231558517,2.676235642,2.679185612,0.603166487,0.603721418,-5.982462764,-5.986137343,6.585629251,6.589858761,1.026112776,1.026334691,722.844731,722.1033057,1291.076561,1289.953134,599.8105031,596.7527206,620.9256948,618.6124521,21.58094706,21.50741659,112.0663794,112.0184803,67.5280006,67.57589973,404.4257757,404.3821984,516.4921551,516.4006787,404.6048637,404.7226033,516.6712431,516.7410836,28.06784277,28.08975987,0.086901675,0.086269677,6.370421311,6.36953559,288.3992979,288.4637423,8.875462223,8.870261607,70.62868425,70.58729906,3,3,9.34329428,9.344435293,4.26518527,4.266345251,8.264892929,8.264916687,8.273273039,8.273785433,4.26518527,4.266345251,6.790333673,6.790182677,-1.531553209
XTYBMJQHLYVUBK-UHFFFAOYSA-N_conf_0.gjf,COCC#Cc1ccccc1,1,8.138858508,8.145785398,3.793433711,3.795587049,-0.385162935,-0.385294838,-0.242051682,-0.242139884,0.593810015,0.592885278,0.682923954,0.684308726,-8.138858508,-8.145785398,8.821782463,8.830094124,1.735490244,1.734721676,358.137065,357.8718908,512.9970374,512.870726,228.91831,229.96271,203.6559819,203.7029322,16.83113302,16.89106661,87.74298363,87.99300449,91.8513964,91.60137554,87.97984128,87.63114438,175.7228249,175.6241489,88.06387545,87.82996024,175.8068591,175.8229647,78.02018795,77.92310159,0.03399417,0.034817354,1.723638616,1.754527348,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,CC1(C)OB([Cu][P](C2=CC=C(C)C=C2)(C3=CC=C(C)C=C3)C4=CC=C(C)C=C4)OC1(C)C,6.17771244,6.177714733,5.045072557,5.045071688,-0.295659277,-0.295659243,-0.25229574,-0.252295734,2.951952397,2.95195357,0.850180561,0.850180483,-6.17771244,-6.177714733,7.027893001,7.027895216,0.651108004,0.651108795,792.8937054,792.8936365,1329.155822,1329.15572,598.4382298,598.438175,610.3343777,610.3343149,20.96499006,20.96499127,96.56215455,96.56210132,83.03222548,83.03227871,415.5621509,415.5621601,512.1243054,512.1242614,415.6418731,415.6418812,512.2040276,512.2039825,34.37232104,34.37229967,0.038579088,0.038579442,3.760649715,3.760675521,290.1202849,290.1201174,7.195225509,7.195212205,57.25778532,57.25767945,3,3,10.07982322,10.0798247,4.691318178,4.691314927,7.515018982,7.515019502,7.282131398,7.282134298,4.56834875,4.568348922,7.472573437,7.472573777,-0.718070097
